Dia_da_Semana;Data;Hora;Temperatura;Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Irradiacao;energia_gerada
seg;06/06/2022;14:00;28,9;0;97;3,7;1698,9;60429
seg;06/06/2022;15:00;30,4;0,7;96;5,2;1988,6;60441
seg;06/06/2022;16:00;29,5;0;259;5,2;1521,6;60453
seg;06/06/2022;17:00;29,2;0,7;259;6,6;2373,9;60465
seg;06/06/2022;18:00;28,8;2;259;6,1;2496,8;60477
seg;06/06/2022;19:00;27,3;0;259;6;668,5;60489
seg;06/06/2022;20:00;26,9;0;258;0;346,9;60501
seg;06/06/2022;21:00;24,3;0;259;0;311,7;60513
seg;06/06/2022;22:00;24,2;0;259;0;0,7;60525
seg;06/06/2022;23:00;23,5;0;129;0;;60537
ter;07/06/2022;0:00;23,1;0;259;0;;60549
ter;07/06/2022;1:00;22,8;0;96;0;;60561
ter;07/06/2022;2:00;22,6;0;183;0;;60573
ter;07/06/2022;3:00;22,4;0;225;0;;60585
ter;07/06/2022;4:00;22,5;0;96;0;;60597
ter;07/06/2022;5:00;22,4;0;225;0;;60609
ter;07/06/2022;6:00;22,5;0;96;0;;60621
ter;07/06/2022;7:00;22,1;0;129;0;;60633
ter;07/06/2022;8:00;21,9;0;225;0;;60645
ter;07/06/2022;9:00;22;0;96;0;;60657
ter;07/06/2022;10:00;22,5;0;96;0;114,2;60669
ter;07/06/2022;11:00;25;0;96;0;973,6;60681
ter;07/06/2022;12:00;27;0;96;0;1573,5;60693
ter;07/06/2022;13:00;25,9;0;96;0;1410,2;60705
ter;07/06/2022;14:00;26,2;0;259;0;418,2;60717
ter;07/06/2022;15:00;26,7;0;253;0;860,7;60729
ter;07/06/2022;16:00;22,3;1,3;258;8,9;1083,9;60741
ter;07/06/2022;17:00;21,7;0;259;8,9;167,5;60753
ter;07/06/2022;18:00;22,9;0;257;0;351,3;60765
ter;07/06/2022;19:00;24,1;0;259;1,1;301,4;60777
ter;07/06/2022;20:00;24,6;0;259;0;363,9;60789
ter;07/06/2022;21:00;24,2;0;259;0;153,3;60801
ter;07/06/2022;22:00;24;0;253;0;1,2;60813
ter;07/06/2022;23:00;23;0;253;4;;60825
qua;08/06/2022;0:00;22,8;0;253;0;;60837
qua;08/06/2022;1:00;22,6;0;253;0;;60849
qua;08/06/2022;2:00;22,6;0;253;0;;60861
qua;08/06/2022;3:00;22,4;0;253;0;;60873
qua;08/06/2022;4:00;22,1;0;222;0;;60885
qua;08/06/2022;5:00;22,1;0;101;0;;60897
qua;08/06/2022;6:00;22,2;0;96;0;;60909
qua;08/06/2022;7:00;22,9;0;129;0;;60921
qua;08/06/2022;8:00;22,4;0;259;0;;60933
qua;08/06/2022;9:00;22,4;0;259;0;;60945
qua;08/06/2022;10:00;22,4;0;259;0;54;60957
qua;08/06/2022;11:00;25,2;0;254;1,2;760;60969
qua;08/06/2022;12:00;27,8;1,1;259;6,1;1593,7;60981
qua;08/06/2022;13:00;28,3;2,8;258;7,9;2136,3;60993
qua;08/06/2022;14:00;29,1;2,7;253;7,5;2162,7;61005
qua;08/06/2022;15:00;28,3;0,5;259;8;1815,8;61017
qua;08/06/2022;16:00;28,4;3,5;259;8,2;1710,2;61029
qua;08/06/2022;17:00;28,3;1,6;259;8,7;1847,5;61041
qua;08/06/2022;18:00;28,3;4,2;259;9,3;1880,3;61053
qua;08/06/2022;19:00;28;3,5;259;9,3;1891,7;61065
qua;08/06/2022;20:00;27,8;3,1;223;8,5;1216,5;61077
qua;08/06/2022;21:00;26,9;3,1;259;8,4;253;61089
qua;08/06/2022;22:00;26,5;2;259;7,1;3,4;61101
qua;08/06/2022;23:00;26,2;0,4;96;6,1;;61113
qui;09/06/2022;0:00;25,4;1,4;96;8;;61125
qui;09/06/2022;1:00;24,6;0;96;8;;61137
qui;09/06/2022;2:00;24,1;0;96;0;;61149
qui;09/06/2022;3:00;23,4;0;96;0;;61161
qui;09/06/2022;4:00;23,2;0;96;0;;61173
qui;09/06/2022;5:00;23,1;0;96;0;;61185
qui;09/06/2022;6:00;23,2;0;225;0,6;;61197
qui;09/06/2022;7:00;22,8;0;96;6,3;;61209
qui;09/06/2022;8:00;23;0;96;5,2;;61221
qui;09/06/2022;9:00;22,7;0;96;0;;61233
qui;09/06/2022;10:00;22,7;0;96;0;73,2;61245
qui;09/06/2022;11:00;24,5;0;96;1,9;369,9;61257
qui;09/06/2022;12:00;28,6;0,1;259;6,2;1977,5;61269
qui;09/06/2022;13:00;26,1;0,6;96;8;1020,8;61281
qui;09/06/2022;14:00;27,5;1,7;96;8,7;1297,4;61293
qui;09/06/2022;15:00;27,3;1,7;96;8,7;2030;61305
qui;09/06/2022;16:00;28,3;2,4;96;8,9;2005,7;61317
qui;09/06/2022;17:00;25,4;0,3;96;11;1563,6;61329
qui;09/06/2022;18:00;28,4;0,6;96;7,8;2403,6;61341
qui;09/06/2022;19:00;27,8;1,4;96;7,8;2015,1;61353
qui;09/06/2022;20:00;26,9;2,1;96;6,4;873;61365
qui;09/06/2022;21:00;26,1;0,4;96;6,3;189,3;61377
qui;09/06/2022;22:00;24,2;0;96;6,3;0,1;61389
qui;09/06/2022;23:00;23,7;0;96;0;;61401
sex;10/06/2022;0:00;23,4;0;96;0,7;;61413
sex;10/06/2022;1:00;23,2;0,1;96;2,5;;61425
sex;10/06/2022;2:00;23;0;96;2,5;;61437
sex;10/06/2022;3:00;22,6;0;96;0;;61449
sex;10/06/2022;4:00;22,4;0;225;0;;61461
sex;10/06/2022;5:00;22,2;0;96;0;;61473
sex;10/06/2022;6:00;22,9;0;96;0;0,2;61485
sex;10/06/2022;7:00;23,2;0;96;0;;61497
sex;10/06/2022;8:00;22,8;0;96;0;;61509
sex;10/06/2022;9:00;22,7;0;96;0;;61521
sex;10/06/2022;10:00;22,6;0;96;0;33,6;61533
sex;10/06/2022;11:00;23,2;0;96;4,5;56,2;61545
sex;10/06/2022;12:00;25,8;0;98;1,9;626,9;61557
sex;10/06/2022;13:00;26,5;0,4;98;4,3;881,3;61569
sex;10/06/2022;14:00;28,7;0;100;4,3;1908,5;61581
sex;10/06/2022;15:00;29,4;2,7;99;7,1;2081,1;61593
sex;10/06/2022;16:00;28,6;3,5;253;7,4;2081,4;61605
sex;10/06/2022;17:00;28,1;3,6;256;8,5;1539,4;61617
sex;10/06/2022;18:00;27,3;0,8;258;8,5;487;61629
sex;10/06/2022;19:00;28,4;0;254;6,8;1139,9;61641
sex;10/06/2022;20:00;27,9;1,9;256;6,6;834,2;61653
sex;10/06/2022;21:00;22,2;0;253;8,7;268,3;61665
sex;10/06/2022;22:00;23,1;0;254;11,9;6;61677
sex;10/06/2022;23:00;23,9;0;253;4;2,9;61689
sáb;11/06/2022;0:00;23,8;0;255;0;1,2;61701
sáb;11/06/2022;1:00;23,3;0;256;0;;61713
sáb;11/06/2022;2:00;22,8;0;256;0;;61725
sáb;11/06/2022;3:00;23,1;0;253;0;;61737
sáb;11/06/2022;4:00;23,5;0;253;0;;61749
sáb;11/06/2022;5:00;22,9;0;258;0;;61761
sáb;11/06/2022;6:00;22,5;0;254;0;;61773
sáb;11/06/2022;7:00;22,6;0;253;0;;61785
sáb;11/06/2022;8:00;22,3;0;253;0;;61797
sáb;11/06/2022;9:00;22,4;0;253;0;;61809
sáb;11/06/2022;10:00;23,6;0;253;0;146,3;61821
sáb;11/06/2022;11:00;26,3;0;253;0;1016,3;61833
sáb;11/06/2022;12:00;28,3;0;253;0;1601,4;61845
sáb;11/06/2022;13:00;28,4;0,1;253;4;1697,9;61857
sáb;11/06/2022;14:00;28,9;1,9;253;7,7;2325,1;61869
sáb;11/06/2022;15:00;28,9;1,9;257;7,9;2271,7;61881
sáb;11/06/2022;16:00;27,5;1,6;253;7,9;1970,7;61893
sáb;11/06/2022;17:00;29,4;2,6;253;8,2;2276;61905
sáb;11/06/2022;18:00;28,7;3,4;253;8,9;2489,4;61917
sáb;11/06/2022;19:00;27,9;3,5;253;7,8;1975,1;61929
sáb;11/06/2022;20:00;27,6;2,5;253;7,9;746,4;61941
sáb;11/06/2022;21:00;26,6;0,8;253;7,9;270,7;61953
sáb;11/06/2022;22:00;26,2;1,5;222;7,4;6,4;61965
sáb;11/06/2022;23:00;26,2;2,4;101;6,7;;61977
dom;12/06/2022;0:00;26;0;101;6,6;;61989
dom;12/06/2022;1:00;26;0,5;101;4,8;;62001
dom;12/06/2022;2:00;26,3;0,5;101;5,4;;62013
dom;12/06/2022;3:00;26;0;101;5,5;;62025
dom;12/06/2022;4:00;26;0;101;4,2;;62037
dom;12/06/2022;5:00;24,1;0;101;3,5;;62049
dom;12/06/2022;6:00;23,7;0;101;0;;62061
dom;12/06/2022;7:00;24;0;101;0;;62073
dom;12/06/2022;8:00;23,4;0;101;0;;62085
dom;12/06/2022;9:00;25,2;0;101;4,7;;62097
dom;12/06/2022;10:00;26,5;0,8;232;5,8;189,5;62109
dom;12/06/2022;11:00;28;0,5;230;5,8;875;62121
dom;12/06/2022;12:00;28,7;2,1;253;7,7;1659,2;62133
dom;12/06/2022;13:00;29;3,5;253;7,9;2324,9;62145
dom;12/06/2022;14:00;29,2;2,6;253;7,4;2324,4;62157
dom;12/06/2022;15:00;29,4;1,3;253;7;2039,9;62169
dom;12/06/2022;16:00;29,6;3,3;253;7,6;2101,5;62181
dom;12/06/2022;17:00;29,6;2,1;253;8,8;2271,4;62193
dom;12/06/2022;18:00;29,3;1,7;253;7,6;2335,1;62205
dom;12/06/2022;19:00;28,7;2,5;253;7,6;2113,6;62217
dom;12/06/2022;20:00;28,1;2,3;253;7,1;1334,6;62229
dom;12/06/2022;21:00;26,9;1,7;253;6,7;308,1;62241
dom;12/06/2022;22:00;26,5;0;253;6,3;4;62253
dom;12/06/2022;23:00;26,3;0,8;253;5,4;;62265
seg;13/06/2022;0:00;26;0,2;253;5,4;;62277
seg;13/06/2022;1:00;26,2;0,2;253;4,6;;62289
seg;13/06/2022;2:00;26;0,2;253;4,7;;62301
seg;13/06/2022;3:00;25,7;0;253;2,3;;62313
seg;13/06/2022;4:00;25,5;0;253;0;;62325
seg;13/06/2022;5:00;25,2;0;253;0;;62337
seg;13/06/2022;6:00;25,3;0;253;0;;62349
seg;13/06/2022;7:00;23,7;0;253;0;;62361
seg;13/06/2022;8:00;23,1;0;253;0;;62373
seg;13/06/2022;9:00;22,7;0;253;0;;62385
seg;13/06/2022;10:00;23,6;0;253;0;110,9;62397
seg;13/06/2022;11:00;27,7;0;253;0;873,3;62409
seg;13/06/2022;12:00;28,7;0,2;253;6,2;1735,2;62421
seg;13/06/2022;13:00;28,7;1,5;253;6,1;2267,4;62433
seg;13/06/2022;14:00;29,4;1,7;253;6,7;1808,7;62445
seg;13/06/2022;15:00;29,6;2,4;236;6,5;1899,2;62457
seg;13/06/2022;16:00;29,4;1,9;236;7,5;2050,3;62469
seg;13/06/2022;17:00;29,4;1,4;235;8;2353,4;62481
seg;13/06/2022;18:00;29;2,2;123;8,3;2394,5;62493
seg;13/06/2022;19:00;28,8;1,4;228;6,3;2125,7;62505
seg;13/06/2022;20:00;28,1;0;222;7,4;1330,3;62517
seg;13/06/2022;21:00;27;0,2;212;7,2;266,8;62529
seg;13/06/2022;22:00;26,6;0,7;236;5,4;6;62541
seg;13/06/2022;23:00;26,7;1,8;131;6,5;;62553
ter;14/06/2022;0:00;26,5;0,6;101;7,2;;62565
ter;14/06/2022;1:00;26,4;0,9;222;6,6;;62577
ter;14/06/2022;2:00;26,4;0,3;222;5,9;;62589
ter;14/06/2022;3:00;26,4;0,2;101;5,9;;62601
ter;14/06/2022;4:00;26,3;0,1;222;4,2;;62613
ter;14/06/2022;5:00;26,2;0;222;6,1;;62625
ter;14/06/2022;6:00;26,2;0,5;222;6,4;;62637
ter;14/06/2022;7:00;26,1;0;101;5,7;;62649
ter;14/06/2022;8:00;26,1;0,5;101;5,5;;62661
ter;14/06/2022;9:00;26,1;0,8;222;7,1;;62673
ter;14/06/2022;10:00;26,8;0,6;222;7,1;149,2;62685
ter;14/06/2022;11:00;27,9;3,3;139;7,5;717;62697
ter;14/06/2022;12:00;28;4,6;157;8,4;1654,4;62709
ter;14/06/2022;13:00;29,1;4,9;222;9,9;2115,1;62721
ter;14/06/2022;14:00;29,8;3,3;96;9,3;2292;62733
ter;14/06/2022;15:00;29,5;3,4;96;9,6;2350,9;62745
ter;14/06/2022;16:00;29,2;3,9;96;9,6;2064,5;62757
ter;14/06/2022;17:00;29,4;4,9;107;9,7;2119;62769
ter;14/06/2022;18:00;29,3;3,4;96;9,8;2479,4;62781
ter;14/06/2022;19:00;29;3,1;147;10;2073,3;62793
ter;14/06/2022;20:00;28,2;4,2;96;10,3;1327,7;62805
ter;14/06/2022;21:00;27,2;3,9;96;9,4;287,1;62817
ter;14/06/2022;22:00;27;5,2;96;10;6,9;62829
ter;14/06/2022;23:00;27;4,4;225;9,3;;62841
qua;15/06/2022;0:00;26,8;1,4;96;9,5;;62853
qua;15/06/2022;1:00;26,7;1,2;96;7,6;;62865
qua;15/06/2022;2:00;26,8;1,2;96;7,1;;62877
qua;15/06/2022;3:00;26,4;1,7;96;7,5;;62889
qua;15/06/2022;4:00;26,4;0;96;7,1;;62901
qua;15/06/2022;5:00;26,3;2,8;225;7,8;;62913
qua;15/06/2022;6:00;26;1,3;96;9,8;;62925
qua;15/06/2022;7:00;26;0,2;225;7,7;;62937
qua;15/06/2022;8:00;26,2;3,2;97;8,7;;62949
qua;15/06/2022;9:00;25,9;2,3;225;9,4;;62961
qua;15/06/2022;10:00;26,5;2,8;96;9,1;135,4;62973
qua;15/06/2022;11:00;28;3;96;8,5;815;62985
qua;15/06/2022;12:00;29;4,8;96;9,8;1826,1;62997
qua;15/06/2022;13:00;29,3;3,4;259;11,5;2391,5;63009
qua;15/06/2022;14:00;29,8;3;225;9,9;2564,3;63021
qua;15/06/2022;15:00;29,8;4,3;96;9,6;2444,5;63033
qua;15/06/2022;16:00;29,5;4,5;251;9,9;2323,2;63045
qua;15/06/2022;17:00;29,3;4,1;225;11;2373,1;63057
qua;15/06/2022;18:00;29,3;3,1;96;10,2;2469,9;63069
qua;15/06/2022;19:00;28,9;3,5;96;9,7;2168,7;63081
qua;15/06/2022;20:00;28,1;4,5;96;9,6;1346;63093
qua;15/06/2022;21:00;27,2;3,2;96;9,6;339,9;63105
qua;15/06/2022;22:00;26,8;1,7;225;7,8;7,6;63117
qua;15/06/2022;23:00;26,7;2,4;96;8,3;;63129
qui;16/06/2022;0:00;26,8;3;244;8,6;;63141
qui;16/06/2022;1:00;26,6;2,1;215;8,1;;63153
qui;16/06/2022;2:00;26,4;1,8;259;6,9;;63165
qui;16/06/2022;3:00;25,8;1,1;225;7,2;;63177
qui;16/06/2022;4:00;25,5;0,9;129;6,6;;63189
qui;16/06/2022;5:00;25;0;225;5,9;;63201
qui;16/06/2022;6:00;24;0;194;0,7;;63213
qui;16/06/2022;7:00;23;0;96;0;;63225
qui;16/06/2022;8:00;22,4;0;129;0;;63237
qui;16/06/2022;9:00;21,9;0;259;0;;63249
qui;16/06/2022;10:00;23,3;0;259;0;193,7;63261
qui;16/06/2022;11:00;26,2;0;96;0;943,3;63273
qui;16/06/2022;12:00;28,1;0;96;0;1755,1;63285
qui;16/06/2022;13:00;29,4;0,2;259;6,1;1742;63297
qui;16/06/2022;14:00;29,3;0,2;259;5,5;1528,5;63309
qui;16/06/2022;15:00;29,5;0,4;259;6,1;2436,6;63321
qui;16/06/2022;16:00;29,4;0,8;259;7,1;2453,9;63333
qui;16/06/2022;17:00;29,4;0,6;259;8,5;2265,9;63345
qui;16/06/2022;18:00;29;2,1;259;6,2;2229,6;63357
qui;16/06/2022;19:00;28,7;0,4;258;6,2;1977,9;63369
qui;16/06/2022;20:00;28;0,2;259;5,1;1301,3;63381
qui;16/06/2022;21:00;27,3;1,4;259;5,9;357,1;63393
qui;16/06/2022;22:00;22,3;0;259;5,9;4,9;63405
qui;16/06/2022;23:00;22,6;0;259;0;;63417
sex;17/06/2022;0:00;22,4;0;259;0;;63429
sex;17/06/2022;1:00;22,3;0;259;0;;63441
sex;17/06/2022;2:00;22,8;0;259;0;;63453
sex;17/06/2022;3:00;22,7;0;259;0;;63465
sex;17/06/2022;4:00;22,7;0;259;0;;63477
sex;17/06/2022;5:00;22,4;0;259;0;;63489
sex;17/06/2022;6:00;22,3;0;259;0;;63501
sex;17/06/2022;7:00;22,3;0;259;0;;63513
sex;17/06/2022;8:00;22,2;0;259;0;;63525
sex;17/06/2022;9:00;22,4;0;259;0;;63537
sex;17/06/2022;10:00;23,7;0;258;0;206,5;63549
sex;17/06/2022;11:00;26,6;0;184;0;965,3;63561
sex;17/06/2022;12:00;28,3;0;259;3,2;1638,6;63573
sex;17/06/2022;13:00;28,9;0,2;214;5,3;2050,3;63585
sex;17/06/2022;14:00;29,2;2,6;96;5,9;2340,4;63597
sex;17/06/2022;15:00;29,5;0,9;259;6,1;2350,6;63609
sex;17/06/2022;16:00;29,7;3,1;96;6,9;2185,4;63621
sex;17/06/2022;17:00;29,4;1,3;99;7,3;2176,3;63633
sex;17/06/2022;18:00;29,1;3,4;96;7,5;2262,4;63645
sex;17/06/2022;19:00;28,6;3,1;96;7,5;1896,6;63657
sex;17/06/2022;20:00;27,9;3,2;96;7,3;1261,5;63669
sex;17/06/2022;21:00;27,1;2;96;6,8;320,7;63681
sex;17/06/2022;22:00;26,8;0,7;96;6,3;5,6;63693
sex;17/06/2022;23:00;26,7;0,1;96;7,2;;63705
sáb;18/06/2022;0:00;26,8;0,2;96;5,8;;63717
sáb;18/06/2022;1:00;26,5;0;96;6,4;;63729
sáb;18/06/2022;2:00;26,5;0;96;5,3;;63741
sáb;18/06/2022;3:00;26,3;0;96;5,8;;63753
sáb;18/06/2022;4:00;24,6;0;96;6;;63765
sáb;18/06/2022;5:00;25,2;0,4;96;3,7;;63777
sáb;18/06/2022;6:00;24,3;0;96;3,7;;63789
sáb;18/06/2022;7:00;23,8;0;96;0;;63801
sáb;18/06/2022;8:00;23,6;0;96;0;;63813
sáb;18/06/2022;9:00;23,3;0;96;0;;63825
sáb;18/06/2022;10:00;24;0;96;0;144,4;63837
sáb;18/06/2022;11:00;27,7;0;224;0;684,4;63849
sáb;18/06/2022;12:00;29,1;0,9;101;6,9;1806,4;63861
sáb;18/06/2022;13:00;29,9;1,7;138;7,1;1938,1;63873
sáb;18/06/2022;14:00;29,4;3,4;254;7,3;2296,7;63885
sáb;18/06/2022;15:00;29,5;3,7;256;8,4;2371,4;63897
sáb;18/06/2022;16:00;29,3;4,2;253;9,7;2338,1;63909
sáb;18/06/2022;17:00;29,1;4,2;222;9,8;2357,5;63921
sáb;18/06/2022;18:00;29;4,9;100;9,2;2254,8;63933
sáb;18/06/2022;19:00;28,2;4;96;9,9;1530,5;63945
sáb;18/06/2022;20:00;27,9;1,4;101;9,8;868;63957
sáb;18/06/2022;21:00;27;1,3;97;7,7;288;63969
sáb;18/06/2022;22:00;26,6;1,7;96;6,4;5;63981
sáb;18/06/2022;23:00;26,4;1;101;6,9;;63993
dom;19/06/2022;0:00;26,3;0;101;5,6;;64005
dom;19/06/2022;1:00;26,3;0,3;101;6;;64017
dom;19/06/2022;2:00;26,4;0,4;101;5,4;;64029
dom;19/06/2022;3:00;26;0,1;101;4,6;;64041
dom;19/06/2022;4:00;25,8;0;101;3,9;;64053
dom;19/06/2022;5:00;25,2;0;101;2,6;;64065
dom;19/06/2022;6:00;25,7;0;101;2,4;;64077
dom;19/06/2022;7:00;25,7;0;101;2,9;;64089
dom;19/06/2022;8:00;25,9;0;101;0;;64101
dom;19/06/2022;9:00;25,6;0;101;4,7;;64113
dom;19/06/2022;10:00;26,8;0,5;96;3,8;139,9;64125
dom;19/06/2022;11:00;27,9;0,8;101;6,2;916,4;64137
dom;19/06/2022;12:00;29,1;2;101;7,4;1642,3;64149
dom;19/06/2022;13:00;29,3;2,4;101;7,7;2176,1;64161
dom;19/06/2022;14:00;29,5;1,4;101;8,9;2254,9;64173
dom;19/06/2022;15:00;29,4;4,2;96;8,7;2267,2;64185
dom;19/06/2022;16:00;29,6;3,6;96;8,2;2243,4;64197
dom;19/06/2022;17:00;29,5;1,8;96;8,3;2336,4;64209
dom;19/06/2022;18:00;29,4;3,5;96;8,6;2333,9;64221
dom;19/06/2022;19:00;28,6;4,5;96;8,4;2091,9;64233
dom;19/06/2022;20:00;27,7;1;96;8,2;1292,6;64245
dom;19/06/2022;21:00;27,3;1;96;7,2;381,3;64257
dom;19/06/2022;22:00;27;1,1;96;6,1;12,8;64269
dom;19/06/2022;23:00;27;1,5;96;6,7;;64281
seg;20/06/2022;0:00;26,9;0,3;110;6,7;;64293
seg;20/06/2022;1:00;26,8;2,3;225;7,4;;64305
seg;20/06/2022;2:00;26,6;1,8;96;6,5;;64317
seg;20/06/2022;3:00;26,5;1,4;225;6,6;;64329
seg;20/06/2022;4:00;26,5;0,4;96;7;;64341
seg;20/06/2022;5:00;26,4;0,9;96;7,3;;64353
seg;20/06/2022;6:00;26,2;0,2;96;6,9;;64365
seg;20/06/2022;7:00;26,1;0,1;96;5,4;;64377
seg;20/06/2022;8:00;26;0,2;96;6,3;;64389
seg;20/06/2022;9:00;25,9;0;96;4,6;;64401
seg;20/06/2022;10:00;26,8;0,4;205;4,6;138,7;64413
seg;20/06/2022;11:00;28;1,8;96;5,8;824,7;64425
seg;20/06/2022;12:00;27,9;2,8;103;7,4;1413,1;64437
seg;20/06/2022;13:00;29,3;2,8;111;8,7;2160,4;64449
seg;20/06/2022;14:00;29,2;4,5;225;9,8;2286,5;64461
seg;20/06/2022;15:00;29,3;4,6;177;9,8;2449,3;64473
seg;20/06/2022;16:00;29,5;4,2;253;9,3;2342;64485
seg;20/06/2022;17:00;29,3;4;253;8,5;2135,8;64497
seg;20/06/2022;18:00;29;2,5;259;9,6;1942,9;64509
seg;20/06/2022;19:00;28,5;4,1;259;8,3;2043;64521
seg;20/06/2022;20:00;28,1;2,2;253;8,6;1062;64533
seg;20/06/2022;21:00;27,3;0,7;253;6,6;328;64545
seg;20/06/2022;22:00;26,8;0;253;6,1;9,8;64557
seg;20/06/2022;23:00;26,8;0;224;5;;64569
ter;21/06/2022;0:00;26,7;0,3;259;4,8;;64581
ter;21/06/2022;1:00;26,8;0,4;259;5,5;;64593
ter;21/06/2022;2:00;26,8;0,6;258;6,1;;64605
ter;21/06/2022;3:00;25,8;0;173;6,1;;64617
ter;21/06/2022;4:00;24,2;0;253;0;;64629
ter;21/06/2022;5:00;23,8;0;253;0;;64641
ter;21/06/2022;6:00;23,3;0;253;0;;64653
ter;21/06/2022;7:00;22,9;0;253;0;;64665
ter;21/06/2022;8:00;22,6;0;253;0;;64677
ter;21/06/2022;9:00;22,5;0;253;0;;64689
ter;21/06/2022;10:00;23,4;0;253;0;121,7;64701
ter;21/06/2022;11:00;27,5;0;258;0;951,7;64713
ter;21/06/2022;12:00;28,6;0,9;259;5,8;1769,9;64725
ter;21/06/2022;13:00;29,4;1,1;259;6,9;2075,4;64737
ter;21/06/2022;14:00;30,3;1,3;146;6,7;2384,1;64749
ter;21/06/2022;15:00;29,4;2,8;231;6,8;2152,5;64761
ter;21/06/2022;16:00;30,2;1,7;225;6,8;2264,7;64773
ter;21/06/2022;17:00;29,2;3,9;96;7,9;2271,5;64785
ter;21/06/2022;18:00;29,4;3,9;101;7,9;2499,4;64797
ter;21/06/2022;19:00;28;0,4;225;8,3;958,7;64809
ter;21/06/2022;20:00;27,3;1,7;96;8,1;465,5;64821
ter;21/06/2022;21:00;25,2;0,4;222;9,1;185;64833
ter;21/06/2022;22:00;23,8;0;222;4,3;3,7;64845
ter;21/06/2022;23:00;23,8;0;222;0;;64857
qua;22/06/2022;0:00;23,3;0;222;0;;64869
qua;22/06/2022;1:00;22,8;0;101;0;;64881
qua;22/06/2022;2:00;22,8;0;101;0;;64893
qua;22/06/2022;3:00;23,4;0;101;0;;64905
qua;22/06/2022;4:00;23,3;0,4;220;5,2;;64917
qua;22/06/2022;5:00;23,3;0,3;222;6,2;;64929
qua;22/06/2022;6:00;23,1;0,6;101;6,2;;64941
qua;22/06/2022;7:00;22,5;0;101;5,2;;64953
qua;22/06/2022;8:00;22,6;0;222;1,9;;64965
qua;22/06/2022;9:00;23,5;0;146;5,4;;64977
qua;22/06/2022;10:00;23,4;0;222;2;56,3;64989
qua;22/06/2022;11:00;24,4;0;101;1,1;272,9;65001
qua;22/06/2022;12:00;25,7;0;199;0;755,9;65013
qua;22/06/2022;13:00;29,3;0;114;0;2311,4;65025
qua;22/06/2022;14:00;30,2;0,2;222;6,1;2490,5;65037
qua;22/06/2022;15:00;29,7;2,6;101;6,4;2435,1;65049
qua;22/06/2022;16:00;30,2;2,9;156;7,7;2269,2;65061
qua;22/06/2022;17:00;29,9;3,9;198;7,9;2339,5;65073
qua;22/06/2022;18:00;29,2;4,2;123;9,8;2481,5;65085
qua;22/06/2022;19:00;28,4;3,3;96;9,8;2200,9;65097
qua;22/06/2022;20:00;27,7;2;96;8,3;1406,5;65109
qua;22/06/2022;21:00;26,8;1,4;96;7,7;372;65121
qua;22/06/2022;22:00;26,5;0,4;96;6,6;11,6;65133
qua;22/06/2022;23:00;26,4;0;96;4,8;;65145
qui;23/06/2022;0:00;22,8;0,7;253;8,7;;65157
qui;23/06/2022;1:00;23,2;0;222;5,8;;65169
qui;23/06/2022;2:00;23,2;0;222;0;;65181
qui;23/06/2022;3:00;22,8;0;222;0;;65193
qui;23/06/2022;4:00;22,5;0;101;0;;65205
qui;23/06/2022;5:00;22,1;0;101;0;;65217
qui;23/06/2022;6:00;22,2;0;222;0;;65229
qui;23/06/2022;7:00;22,3;0;222;0;;65241
qui;23/06/2022;8:00;22,2;0;222;0;;65253
qui;23/06/2022;9:00;22,1;0;101;0;;65265
qui;23/06/2022;10:00;22,9;0;253;0;186;65277
qui;23/06/2022;11:00;25,9;0,1;222;4,6;943,2;65289
qui;23/06/2022;12:00;28,2;0,6;222;6,6;1756,7;65301
qui;23/06/2022;13:00;29;1,4;222;8,6;2223,7;65313
qui;23/06/2022;14:00;29,8;1;101;7,3;2570,3;65325
qui;23/06/2022;15:00;29,6;2,8;222;8,3;2448,6;65337
qui;23/06/2022;16:00;29,5;3,8;222;8,7;2430,6;65349
qui;23/06/2022;17:00;29,3;3;101;8,3;2425,4;65361
qui;23/06/2022;18:00;29,2;1,8;222;8,3;2315,2;65373
qui;23/06/2022;19:00;28,8;3;101;8,4;1742,2;65385
qui;23/06/2022;20:00;27,7;3,9;101;8,2;1131,5;65397
qui;23/06/2022;21:00;27;3,3;101;8,5;363,3;65409
qui;23/06/2022;22:00;26,7;1,3;101;7,4;10,9;65421
qui;23/06/2022;23:00;26,7;1,7;101;7,1;;65433
sex;24/06/2022;0:00;26,5;0,7;109;6,7;;65445
sex;24/06/2022;1:00;26,5;1,3;101;6,6;;65457
sex;24/06/2022;2:00;26,3;1;187;6,6;;65469
sex;24/06/2022;3:00;26;0,6;101;6;;65481
sex;24/06/2022;4:00;25,4;0;222;6;;65493
sex;24/06/2022;5:00;23,8;0;101;0;;65505
sex;24/06/2022;6:00;22,9;0;101;0;;65517
sex;24/06/2022;7:00;22,6;0;101;0;;65529
sex;24/06/2022;8:00;22,6;0;103;0;;65541
sex;24/06/2022;9:00;22,8;0;101;0;;65553
sex;24/06/2022;10:00;24,2;0;101;0;172,1;65565
sex;24/06/2022;11:00;26,7;0;101;0;943,3;65577
sex;24/06/2022;12:00;28,7;1,4;101;6,8;1757,2;65589
sex;24/06/2022;13:00;28,7;2,4;101;8,8;2281,5;65601
sex;24/06/2022;14:00;30;3,7;101;8,5;2537,5;65613
